Lake.Name,Date.Sampled,Month,Measure,Achnanthidium.minutissimum,Actinastrum.hantzschii,Actinastrum.sp,Amphora.sp,Anabaena.sp,Anabaenopsis.sp,Anathece.clathrata,Ankistrodesmus.bernardii,Ankistrodesmus.spiralis,Ankistrodesmus.stipitatus,Ankyra.ancora,Ankyra.judayi,Aphanizomenon.flosaquae,Aphanizomenon.gracile,Aphanizomenon.skujae,Aphanizomenon.yezoense,Aphanocapsa.delicatissima,Aphanocapsa.elachista,Aphanocapsa.rivularis,Aphanocapsa.sp,Aphanothece.nidulans,Aphanothece.sp,Apocalathium.aciculiferum,Asterionella.formosa,Aulacoseira.ambigua,Aulacoseira.granulata,Aulacoseira.sp,Binuclearia.lauterbornii,Bitrichia.chodatii,Bitrichia.ollula,Botryococcus.sp,Ceratium.hirundinella,Chaetoceros.holsaticus,Chaetoceros.muelleri,Chaetoceros.simplex,Chaetoceros.sp,Chlamydocapsa.planctonica,Chlamydomonas.globosa,Chlamydomonas.sagittula,Chlamydomonas.snowiae,Chlamydomonas.sp,Chlorella.sp,Chlorolobion.braunii,Chloromonas.frigida,Chromulina.sp,Chromulinaceae,Chroococcus.dispersus,Chroococcus.sp,Chrysoikos.skujae,Chrysolykos.planctonicus,Chrysophyceae,Chrysosphaerella.longispina,Cladophora.sp,Closteriopsis.longissima,Closterium.acutum.var.variabile,Closterium.sp,Coccolithophyceae,Cocconeis.pediculus,Cocconeis.placentula,Cocconeis.sp,Codonosigopsis.sp,Coelastrum.astroideum,Coelastrum.microporum,Coelastrum.sphaericum,Coenochloris.fottii,Coenocystis.sp,Comasiella.arcuata.var.platydisca,Cosmarium.bioculatum,Cosmarium.granatum,Cosmarium.sp,Cosmarium.subcrenatum,Crucigenia.quadrata,Crucigenia.tetrapedia,Cryptomonas.curvata,Cryptomonas.erosa,Cryptomonas.marssonii,Cryptomonas.phaseolus,Cryptomonas.pyrenoidifera,Cryptomonas.tenuis,Cuspidothrix.issatschenkoi,Cyclotella.choctawhatcheeana,Cyclotella.meneghiniana,Cylindrospermum.minimum,Cylindrotheca.gracilis,Cymbella.sp,Cymbopleura.cuspidata,Delicata.delicatula,Denticula.sp,Desmarella.moniliformis,Desmodesmus.bicaudatus,Desmodesmus.bicellularis,Desmodesmus.intermedius,Desmodesmus.opoliensis,Diatoma.tenuis,Diatoma.vulgaris,Dictyosphaerium.ehrenbergianum,Dictyosphaerium.subsolitarium,Dinobryon.acuminatum,Dinobryon.bavaricum,Dinobryon.borgei,Dinobryon.dilatatum,Dinobryon.divergens,Dinobryon.sociale,Dinobryon.sociale.var.americanum,Dinobryon.sociale.var.stipitatum,Dinobryon.sp,Diplochloris.decussata,Diplochloris.lunata,Diplochloris.sp,Discostella.pseudostelligera,Dolichospermum.affine,Dolichospermum.crassum,Dolichospermum.flosaquae,Dolichospermum.mendotae,Dolichospermum.planctonicum,Dolichospermum.sigmoideum,Dolichospermum.solitarium,Dolichospermum.spiroides,Elakatothrix.gelatinosa,Elakatothrix.genevensis,Entomoneis.paludosa,Epipyxis.sp,Eremosphaera.eremosphaeria,Eremosphaera.gigas,Eudorina.elegans,Eudorina.sp,Euglena.sp,Eutetramorus.sp,Fragilaria.capucina,Fragilaria.crotonensis,Fragilariaceae,Franceia.droescheri,Glenodinium.sp,Gloeocystis.sp,Gloeotila.sp,Gloeotrichia.echinulata,Gloeotrichia.sp,Golenkinia.radiata,Gomphonema.sp,Gomphosphaeria.aponina,Goniochloris.mutica,Gregiochloris.lacustris,Gymnodinium.lantzschii,Gymnodinium.mitratum,Gymnodinium.sp,Hyaloraphidium.contortum,Katablepharis.ovalis,Kephyrion.boreale,Kephyrion.cupuliforme,Kirchneriella.lunaris,Kirchneriella.obesa,Korshikoviella.sp,Lagerheimia.ciliata,Lagerheimia.genevensis,Lagerheimia.longiseta,Lagerheimia.quadriseta,Lagerheimia.subsalsa,Lanceola.spatulifera,Lepocinclis.acus,Lepocinclis.sp,Limnococcus.limneticus,Limnoraphis.birgei,Limnothrix.lauterbornii,Limnothrix.sp,Lindavia.bodanica,Lindavia.michiganiana,Mallomonas.caudata,Mallomonas.pseudocoronata,Mallomonas.sp,Melosira.varians,Merismopedia.elegans,Merismopedia.glauca,Merismopedia.tenuissima,Merismopedia.warmingiana,Messastrum.gracile,Micractinium.pusillum,Microcystis.aeruginosa,Microcystis.ichthyoblabe,Microcystis.wesenbergii,Monactinus.simplex,Monoraphidium.circinale,Monoraphidium.contortum,Monoraphidium.convolutum,Monoraphidium.dybowskii,Monoraphidium.griffithii,Monoraphidium.irregulare,Monoraphidium.komarkovae,Monoraphidium.minutum,Monoraphidium.skujae,Monosiga.sp,Monosiga.varians,Mougeotia.sp,Mucidosphaerium.pulchellum,Naiadinium.polonicum,Navicula.sp,Neglectella.solitaria,Nephrocytium.agardhianum,Nephrocytium.lunatum,Nitzschia.acicularis,Nitzschia.paleacea,Nitzschia.sp,Nodularia.spumigena,Ochromonas.sp,Oocystis.apiculata,Oocystis.borgei,Oocystis.lacustris,Oocystis.naegelii,Oocystis.parva,Oocystis.pusilla,Oocystis.submarina,Oscillatoria.rosea,Oscillatoria.sancta,Paraphysomonas.bourrellyi,Parvodinium.inconspicuum,Parvodinium.umbonatum,Pediastrum.duplex,Pedinella.sp,Peridinium.sp,Phacus.acuminatus,Phacus.curvicauda,Phacus.sp,Phormidium.sp,Pinnularia.sp,Plagioselmis.nannoplanctica,Planktolyngbya.contorta,Planktolyngbya.limnetica,Planktothrix.agardhii,Plectonema.sp,Podohedra.sp,Pseudanabaena.limnetica,Pseudanabaena.mucicola,Pseudanabaena.redekei,Pseudokephyrion.attenuatum,Pseudokephyrion.ellipsoideum,Pseudokephyrion.minutissimum,Pseudokephyrion.spirale,Pseudopediastrum.boryanum,Pseudoschroederia.antillarum,Quadrigula.chodatii,Quadrigula.closterioides,Raphidocelis.danubiana,Rhabdoderma.irregulare,Rhabdoderma.lineare,Rhabdogloea.smithii,Rhabdomonas.sp,Rhodomonas.lens,Rhoicosphenia.abbreviata,Romeria.chlorina,Romeria.leopoliensis,Scenedesmus.balatonicus,Scenedesmus.bijugus,Scenedesmus.ellipticus,Scenedesmus.obtusus,Scenedesmus.obtusus.f.disciformis,Scenedesmus.pecsensis,Scenedesmus.quadricauda,Schroederia.indica,Schroederia.setigera,Snowella.arachnoidea,Snowella.lacustris,Sphaerocystis.schroeteri,Spiniferomonas.sp,Staurastrum.chaetoceras,Staurastrum.paradoxum,Staurastrum.smithii,Staurastrum.sp,Stauridium.tetras,Staurodesmus.cuspidicurvatus,Stelexomonas.dichotoma,Stephanodiscaceae,Stephanodiscus.niagarae,Stephanodiscus.parvus,Stephanodiscus.sp,Stichogloea.doederleinii,Stichogloea.globosa,Surirella.sp,Synechococcus.sp,Synechocystis.sp,Synedra.cyclopum,Synedra.sp,Synura.sp,Tabellaria.flocculosa,Tetrachlorella.alternans,Tetradesmus.bernardii,Tetradesmus.dimorphus,Tetradesmus.obliquus,Tetraëdron.caudatum,Tetraëdron.minimum,Tetraëdron.minimum.var.tetralobulatum,Tetraëdron.trigonum,Tetraselmis.cordiformis,Trachelomonas.dybowskii,Trachelomonas.volvocina,Treubaria.setigera,Treubaria.triappendiculata,Ulnaria.ulna,Uroglena.sp,Urosolenia.eriensis,Urosolenia.longiseta,Willea.crucifera,Willea.rectangularis,Woloszynskia.ordinata,Woronichinia.compacta,Woronichinia.naegeliana
MILK RIVER RIDGE RESERVOIR,2012-07-25,Jul,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,7146.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445503,0,0,0,7.8444161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.487432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6195,0.7983413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2245335,0,0,0,0,0,0,93.96192,0,0,0,20.95646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667963,0,0,0,0.9801769,0,0,2.73717,0,0,0,0,0,0.1924573,0,1.069207,0,0,0,0,0,0,0,0,0,0,0,0,18.53292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.874138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MILK RIVER RIDGE RESERVOIR,2012-08-22,Aug,Biomass,0.3675663,0,0,0,0,0,0,0,0,0,0,0,0,17685.94,0,0,0,0,0,10.26439,0,0,0,0,0,0,0,0,0,0,0,306.5631,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8923049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.29744,31.43469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926.0136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.682545,0,0,0,0,0,0,0,0,0,0,0.6254862,0,0,0,0,0,4.811432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.205398,0,0,0,0,0,0,0,7.527218,0,0,0,0,0,0.2886859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.68703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.211511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.1909,0,157.5904,0,0,0,0,1.154744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.196347,0,0
MIQUELON LAKE,2017-07-11,Jul,Biomass,0,0,22.23951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.99087,59.64393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.425609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.46988,0,0,0,0,0,0,0,0,0,6.842926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.36705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.764192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIQUELON LAKE,2017-08-14,Aug,Biomass,0,0,64.63357,12.11768,0,0,0,0,0,0,0,0,0,0,0,0,0,31.03374,13.745993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.601892,0,0,0,0,0,0,0,0,0,0,0,0,0,3.267256,0,0,0,0,0,0,0,0,26.19557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.513099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.03811,0,0,0,0,0,0,0,0,0,15.39658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.00334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.75545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIQUELON LAKE,2017-09-22,Sep,Biomass,0,0,14.826335,0.4752032,0,0,0,0,0,0,0,0,0,0,0,0,0,20.20802,18.390366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.712683,0,0,0,0,0,0,0,0,104.7823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.27515,0,0,0,0,0,0,0,0,0,0,0,0,41.34267,0,0,0,0,0,0,0,0,0,0,0,0,104.7823,0,0,0,16.03811,0,0,0,0,0,0,0,0,0,180.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.79275,0,0,0,12.47408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.83049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3207621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOONSHINE LAKE,2013-06-20,Jun,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,227213.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2879.642,0,0,0,0,0,0,2.886859,0,0,1.670636,0,0,0,28.81513,0,0,0,0,0,0,0,0,0,0,0.2138414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.5692,204.3255,211.703,0,64.68703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2226.624,8.98134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.31526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.811432,0,0,0,0,42.3406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.4614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6448313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769.8291
MOONSHINE LAKE,2013-07-18,Jul,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,175916.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.6036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.05716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOONSHINE LAKE,2013-08-15,Aug,Biomass,0,0,0,0,0,0,0,0,0,0,0,1.844382,406764.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.54536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.851219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.71112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.03811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOONSHINE LAKE,2013-09-05,Sep,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,94146.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.140488,0,0,0,45.6195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.26439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOOSE LAKE,2017-06-29,Jun,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,30052.21,628.6938,0,0,0,2.886859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3207621,0,0,70.300362,0,0,0,0,0,0,0,0,0,0,114.8729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.2436,46.18975,112.2668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.11353,16.33628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28429.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.9922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.02858,94.22388,0,0,0,0,21.38414,0,0,0,8.981339,0,0,0,0,0,0,0,0,3.849146,0,50.52004,0,0,0,2.165144,0,0,0,0,0,0,0,0,0,0,5.717699,0,4.390376,0,0,0,0,0,0,0,0.6415243,0,0,0,0,0,0,0,13.36509,0,0,0,0,0,0,147.016,0,0,833.9816,0,0,949.4559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.36509,0,0,0,0,0,0,0,15.797538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.37949,0,0,0,0,0,0,0,0,19.64668,0,0,0,0,0,0,0
MOOSE LAKE,2017-07-18,Jul,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,39422.95,1313.842,0,0,12.83049,40.41603,528.108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6415243,0,68.42925,328.647558,0,0,0,0,0,0,0,0,0,0,35.6046,0,0,0,3.421463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34510.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.3811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667.1852,458.6898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.779938,0,28.86859,4.59759,0,0,0,0,0,2.405716,0,0,0,0,0,0,0,0,0,16.33628,0,0,0,0,0,0,0,0,0,84.20006,0,0,0,0,0,0,0,0,0,0,0,0,96.22864,0,24.05716,0,0,0,944.6445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.35926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.660578,0,0,0,0,0,0,0
MOOSE LAKE,2017-08-09,Aug,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.702438,0,0,0,0,0,0,0,0,0,0,0,0,2737.17,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2220853,0,0,0,0,0,0,0,0,0,0,2.405716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.811432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.5929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.60577,1258.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.603811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.710731,0,0,82.86355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22838.26,0,0,96.22864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.566097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOOSE LAKE,2017-09-20,Sep,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,230.9487,0,0,0,307.9316,0,14.149171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.123,0,0,0,0,0,0,0,0,0,0,2.566097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.7533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.46036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.11432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.207621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.900532,0,0,19820.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.32194,0,0
MURIEL LAKE,2017-06-27,Jun,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.2796,0,408.1757743,0,0,0,0,0,0,0,0,0,0,0,182.478,0,0,0,0,0,16.29947,0,0,0,5.821239,0,0,0,0,6.403363,0,0,0,0,0,0,0,0,0,0,59.34099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.2477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.267022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.138414,0,0,0,0,0,0,5.94004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5346035,0,0,0,0,182.478,0,0,0,0,6.364343,0,0,0,1577.6745,0,0,100.7431,0,0,1.782012,0,0,0,0,0,0,0,0,0,0,0,0,22.86915,0,0,0,0,0,0,0,0,0,0,0,0,7906.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.717,0,0,0
